Date Time,Open,High,Low,Close,Volume,Adj Close
25/09/2017,30.39,30.39,30.0,30.0,2698,30.0
26/09/2017,30.4,30.4,30.0,30.0,1109,30.0
27/09/2017,30.0,30.0,30.0,30.0,2515,30.0
28/09/2017,30.0,30.44,30.0,30.0,2617,30.0
29/09/2017,30.44,30.44,30.0,30.0,2100,30.0
02/10/2017,30.43,30.43,30.43,30.43,50,30.43
03/10/2017,30.9,30.9,30.9,30.9,100,30.9
04/10/2017,30.05,30.05,30.0,30.0,2400,30.0
05/10/2017,30.2,30.2,30.0,30.0,439,30.0
06/10/2017,30.2,30.2,30.2,30.2,30,30.2
09/10/2017,31.0,31.0,31.0,31.0,60,31.0
10/10/2017,30.9,31.0,30.9,31.0,420,31.0
11/10/2017,0.0,0.0,0.0,0.0,0,0.0
12/10/2017,0.0,0.0,0.0,0.0,0,0.0
13/10/2017,0.0,0.0,0.0,0.0,0,0.0
16/10/2017,0.0,0.0,0.0,0.0,0,0.0
17/10/2017,30.07,30.07,30.07,30.07,175,30.07
18/10/2017,30.0,30.7,30.0,30.7,1101,30.7
19/10/2017,30.0,30.6,30.0,30.0,85,30.0
20/10/2017,30.74,30.74,30.0,30.0,96,30.0
23/10/2017,30.7,30.7,30.0,30.0,472,30.0
24/10/2017,30.0,30.69,30.0,30.0,666,30.0
25/10/2017,30.5,30.5,30.0,30.0,20060,30.0
26/10/2017,30.0,30.7,30.0,30.0,482,30.0
27/10/2017,30.73,30.73,30.0,30.7,150,30.7
30/10/2017,30.7,30.7,30.7,30.7,10,30.7
31/10/2017,30.0,30.5,30.0,30.0,281,30.0
01/11/2017,30.65,30.65,30.05,30.05,61,30.05
02/11/2017,30.65,30.95,30.65,30.95,620,30.95
03/11/2017,30.96,32.34,30.96,32.34,508,32.34
06/11/2017,33.79,33.79,33.78,33.79,5790,33.79
07/11/2017,34.8,34.8,33.79,34.0,1697,34.0
08/11/2017,35.0,35.02,34.95,35.0,1086,35.0
09/11/2017,35.0,35.0,34.0,35.0,1102,35.0
10/11/2017,35.0,35.0,35.0,35.0,1500,35.0
13/11/2017,34.99,34.99,33.85,33.85,1793,33.85
14/11/2017,33.79,34.65,33.79,34.64,306,34.64
15/11/2017,33.81,33.81,33.79,33.79,845,33.79
16/11/2017,33.79,33.79,33.79,33.79,260,33.79
17/11/2017,33.79,33.79,33.79,33.79,10,33.79
