Date Time,Open,High,Low,Close,Volume,Adj Close
06/07/2017,7.51,7.66,7.44,7.66,1551,7.66
07/07/2017,7.52,7.64,7.44,7.44,356,7.44
10/07/2017,7.65,7.65,7.65,7.65,3,7.65
11/07/2017,0.0,0.0,0.0,0.0,0,0.0
12/07/2017,0.0,0.0,0.0,0.0,0,0.0
13/07/2017,7.45,7.6,7.3,7.6,1286,7.6
14/07/2017,7.38,7.65,7.38,7.65,1840,7.65
17/07/2017,7.46,7.46,7.43,7.44,1250,7.44
18/07/2017,7.6,7.6,7.33,7.6,1373,7.6
19/07/2017,7.59,7.81,7.59,7.81,5148,7.81
20/07/2017,7.89,8.1,7.75,7.99,12995,7.99
21/07/2017,8.03,8.09,7.95,7.99,1920,7.99
24/07/2017,7.95,7.95,7.76,7.9,959,7.9
26/07/2017,7.66,7.88,7.66,7.88,31,7.88
27/07/2017,7.94,7.94,7.94,7.94,50,7.94
28/07/2017,7.85,7.9,7.85,7.9,60,7.9
31/07/2017,0.0,0.0,0.0,0.0,0,0.0
01/08/2017,7.7,7.8,7.7,7.8,121,7.8
02/08/2017,7.57,7.77,7.57,7.77,504,7.77
03/08/2017,7.43,7.75,7.43,7.43,3688,7.43
04/08/2017,7.3,7.42,7.09,7.42,932,7.42
07/08/2017,0.0,0.0,0.0,0.0,0,0.0
08/08/2017,7.4,7.4,7.2,7.2,3822,7.2
09/08/2017,7.11,7.38,6.99,7.38,1236,7.38
10/08/2017,0.0,0.0,0.0,0.0,0,0.0
11/08/2017,7.16,7.3,7.16,7.3,170,7.3
14/08/2017,7.29,7.29,7.29,7.29,10,7.29
15/08/2017,0.0,0.0,0.0,0.0,0,0.0
16/08/2017,7.19,7.2,7.09,7.2,227,7.2
17/08/2017,7.0,7.19,7.0,7.19,130,7.19
18/08/2017,6.98,7.18,6.98,7.18,365,7.18
21/08/2017,7.07,7.07,7.07,7.07,75,7.07
22/08/2017,7.18,7.28,7.0,7.23,11360,7.23
23/08/2017,7.05,7.05,7.05,7.05,100,7.05
24/08/2017,7.0,7.2,7.0,7.05,2760,7.05
25/08/2017,0.0,0.0,0.0,0.0,0,0.0
28/08/2017,0.0,0.0,0.0,0.0,0,0.0
29/08/2017,6.85,6.95,6.85,6.95,1035,6.95
30/08/2017,6.95,6.95,6.79,6.79,395,6.79
31/08/2017,6.74,6.74,6.7,6.7,2038,6.7
04/09/2017,6.9,6.95,6.9,6.9,157,6.9
05/09/2017,6.7,6.7,6.7,6.7,453,6.7
06/09/2017,6.7,6.89,6.6,6.89,1387,6.89
07/09/2017,6.9,6.9,6.9,6.9,10,6.9
08/09/2017,6.88,6.88,6.88,6.88,20,6.88
11/09/2017,6.8,6.8,6.8,6.8,500,6.8
12/09/2017,6.85,6.99,6.8,6.8,4080,6.8
13/09/2017,6.61,6.79,6.61,6.79,992,6.79
14/09/2017,6.78,6.78,6.77,6.77,193,6.77
15/09/2017,6.77,6.79,6.57,6.77,592,6.77
18/09/2017,6.8,6.8,6.67,6.76,1514,6.76
19/09/2017,0.0,0.0,0.0,0.0,0,0.0
20/09/2017,6.75,6.75,6.55,6.75,652,6.75
22/09/2017,6.65,6.66,6.65,6.66,878,6.66
25/09/2017,6.66,6.66,6.57,6.6,1720,6.6
26/09/2017,6.6,6.6,6.48,6.57,919,6.57
27/09/2017,6.5,6.5,6.5,6.5,1564,6.5
28/09/2017,6.41,6.5,6.31,6.37,6304,6.37
29/09/2017,6.47,6.49,6.28,6.44,2458,6.44
02/10/2017,6.43,6.43,6.43,6.43,153,6.43
03/10/2017,6.39,6.39,6.39,6.39,35,6.39
04/10/2017,6.39,6.39,6.39,6.39,20,6.39
05/10/2017,0.0,0.0,0.0,0.0,0,0.0
06/10/2017,6.2,6.2,6.2,6.2,1235,6.2
09/10/2017,6.02,6.1,6.02,6.02,1427,6.02
10/10/2017,5.99,5.99,5.99,5.99,280,5.99
11/10/2017,6.09,6.09,5.91,5.91,750,5.91
12/10/2017,5.75,5.75,5.74,5.74,1585,5.74
13/10/2017,5.74,5.9,5.57,5.74,9236,5.74
16/10/2017,5.75,5.75,5.58,5.58,3475,5.58
17/10/2017,5.33,5.54,5.33,5.54,10922,5.54
18/10/2017,5.4,5.5,5.38,5.38,76312,5.38
19/10/2017,5.29,5.37,5.29,5.37,4584,5.37
20/10/2017,5.35,5.53,5.21,5.5,16492,5.5
23/10/2017,5.5,5.5,5.34,5.34,8968,5.34
24/10/2017,5.28,5.43,5.2,5.43,620,5.43
25/10/2017,5.48,5.76,5.4,5.76,51967,5.76
26/10/2017,5.93,6.11,5.93,6.11,44063,6.11
27/10/2017,6.38,6.38,6.06,6.34,8990,6.34
30/10/2017,6.15,6.32,6.15,6.32,61,6.32
31/10/2017,6.38,6.38,6.2,6.38,18622,6.38
01/11/2017,6.48,6.48,6.39,6.4,122,6.4
02/11/2017,6.3,6.48,6.3,6.46,3845,6.46
03/11/2017,6.46,6.6,6.27,6.4,19544,6.4
06/11/2017,6.4,6.49,6.3,6.39,8106,6.39
07/11/2017,6.38,6.39,6.01,6.01,22289,6.01
08/11/2017,0.0,0.0,0.0,0.0,0,0.0
09/11/2017,5.5,5.5,5.4,5.4,2720,5.4
