Date Time,Open,High,Low,Close,Volume,Adj Close
08/05/2017,5.69,5.7,5.6,5.65,3109,5.65
09/05/2017,5.65,5.66,5.6,5.63,6587,5.63
10/05/2017,5.56,5.64,5.55,5.64,15931,5.64
11/05/2017,5.64,5.65,5.6,5.6,2573,5.6
12/05/2017,5.65,5.65,5.6,5.65,1352,5.65
15/05/2017,5.65,5.65,5.6,5.64,3829,5.64
16/05/2017,5.63,5.63,5.57,5.63,3687,5.63
17/05/2017,5.66,5.66,5.5,5.5,22203,5.5
18/05/2017,5.5,5.55,5.49,5.5,19200,5.5
19/05/2017,5.5,5.5,5.5,5.5,4147,5.5
22/05/2017,5.62,5.62,5.41,5.59,1515,5.59
23/05/2017,5.45,5.55,5.45,5.55,4291,5.55
24/05/2017,5.58,5.58,5.43,5.55,1794,5.55
25/05/2017,5.46,5.54,5.45,5.54,1502,5.54
26/05/2017,5.54,5.54,5.47,5.5,2976,5.5
29/05/2017,5.49,5.55,5.49,5.5,1892,5.5
30/05/2017,5.5,5.55,5.5,5.5,8786,5.5
31/05/2017,5.55,5.57,5.5,5.5,12033,5.5
01/06/2017,5.5,5.53,5.49,5.5,9309,5.5
02/06/2017,5.5,5.55,5.5,5.5,2730,5.5
05/06/2017,5.5,5.6,5.5,5.6,16643,5.6
06/06/2017,5.6,5.6,5.5,5.6,62249,5.6
07/06/2017,5.6,5.6,5.5,5.58,4531,5.58
08/06/2017,5.5,5.58,5.46,5.58,15242,5.58
09/06/2017,5.57,5.57,5.47,5.57,8325,5.57
12/06/2017,5.5,5.5,5.5,5.5,12400,5.5
13/06/2017,5.49,5.53,5.49,5.5,71036,5.5
14/06/2017,5.49,5.66,5.49,5.6,2902,5.6
15/06/2017,5.6,5.6,5.55,5.6,1060,5.6
16/06/2017,5.6,5.6,5.55,5.6,2474,5.6
19/06/2017,5.51,5.75,5.51,5.7,5199,5.7
20/06/2017,5.75,5.75,5.58,5.58,8906,5.58
21/06/2017,5.59,5.69,5.5,5.6,541,5.6
22/06/2017,5.68,5.68,5.51,5.51,6326,5.51
23/06/2017,5.5,5.65,5.49,5.49,47071,5.49
28/06/2017,5.5,5.59,5.48,5.49,9022,5.49
29/06/2017,5.5,5.5,5.48,5.48,2715,5.48
30/06/2017,5.64,5.64,5.55,5.6,2640,5.6
03/07/2017,5.5,5.6,5.5,5.6,4611,5.6
04/07/2017,5.5,5.7,5.5,5.59,37060,5.59
05/07/2017,5.5,5.57,5.5,5.57,31104,5.57
06/07/2017,5.51,5.57,5.51,5.57,7690,5.57
07/07/2017,5.52,5.6,5.5,5.6,18733,5.6
10/07/2017,5.5,5.66,5.5,5.65,10738,5.65
11/07/2017,5.6,5.6,5.5,5.6,25473,5.6
12/07/2017,5.51,5.6,5.5,5.51,23017,5.51
