Date Time,Open,High,Low,Close,Volume,Adj Close
26/04/2017,8.6,8.85,8.6,8.8,56,8.8
27/04/2017,9.0,9.0,8.73,8.73,3216,8.73
28/04/2017,8.73,8.95,8.73,8.73,2090,8.73
02/05/2017,8.8,8.85,8.8,8.85,10,8.85
03/05/2017,8.74,8.74,8.74,8.74,137,8.74
04/05/2017,8.73,8.8,8.73,8.8,797,8.8
05/05/2017,8.73,8.75,8.73,8.73,3972,8.73
08/05/2017,8.7,8.85,8.65,8.85,5588,8.85
09/05/2017,8.85,8.85,8.85,8.85,380,8.85
10/05/2017,8.84,9.04,8.68,9.04,1836,9.04
11/05/2017,9.0,9.1,9.0,9.0,2114,9.0
12/05/2017,9.1,9.1,9.0,9.0,850,9.0
15/05/2017,8.8,8.99,8.8,8.99,780,8.99
16/05/2017,8.98,8.98,8.76,8.76,2,8.76
17/05/2017,8.6,8.85,8.6,8.65,1081,8.65
18/05/2017,8.67,8.93,8.67,8.91,585,8.91
19/05/2017,8.69,8.95,8.69,8.95,8,8.95
22/05/2017,8.8,8.8,8.8,8.8,2002,8.8
23/05/2017,8.8,8.8,8.8,8.8,649,8.8
24/05/2017,8.9,8.9,8.9,8.9,1,8.9
25/05/2017,0.0,0.0,0.0,0.0,0,0.0
26/05/2017,8.9,9.0,8.9,9.0,5157,9.0
29/05/2017,8.73,8.81,8.73,8.81,262,8.81
30/05/2017,8.81,8.81,8.81,8.81,140,8.81
31/05/2017,8.81,8.85,8.81,8.85,1779,8.85
01/06/2017,8.74,9.04,8.74,9.04,2536,9.04
02/06/2017,9.03,9.03,9.03,9.03,1113,9.03
05/06/2017,9.0,9.0,8.8,8.8,3061,8.8
06/06/2017,8.8,9.0,8.8,9.0,1407,9.0
07/06/2017,9.0,9.03,9.0,9.0,4522,9.0
08/06/2017,9.0,9.11,9.0,9.1,1230,9.1
09/06/2017,9.1,9.37,9.1,9.37,3881,9.37
12/06/2017,9.37,9.37,9.09,9.35,2654,9.35
13/06/2017,9.34,9.34,9.34,9.34,327,9.34
14/06/2017,9.1,9.34,9.1,9.1,1536,9.1
15/06/2017,9.3,9.3,9.3,9.3,250,9.3
16/06/2017,9.1,9.25,9.1,9.25,280,9.25
19/06/2017,9.25,9.3,9.25,9.3,892,9.3
20/06/2017,9.3,9.37,9.26,9.26,2133,9.26
21/06/2017,9.26,9.33,9.26,9.33,1227,9.33
22/06/2017,9.33,9.43,9.33,9.33,2054,9.33
23/06/2017,9.34,9.62,9.3,9.62,5404,9.62
28/06/2017,9.5,9.9,9.5,9.9,2617,9.9
29/06/2017,9.89,9.9,9.61,9.61,812,9.61
30/06/2017,9.6,9.6,9.36,9.5,3374,9.5
03/07/2017,9.5,9.5,9.5,9.5,1837,9.5
04/07/2017,9.5,9.61,9.5,9.6,2940,9.6
05/07/2017,9.35,9.61,9.35,9.61,7087,9.61
06/07/2017,9.61,9.61,9.41,9.6,2319,9.6
07/07/2017,9.6,9.6,9.51,9.51,60,9.51
10/07/2017,9.51,9.61,9.51,9.6,2997,9.6
11/07/2017,9.6,9.61,9.6,9.61,3155,9.61
12/07/2017,9.61,9.61,9.61,9.61,624,9.61
13/07/2017,9.61,9.65,9.61,9.65,998,9.65
14/07/2017,9.65,9.86,9.65,9.86,2253,9.86
17/07/2017,9.86,9.91,9.86,9.9,1223,9.9
18/07/2017,9.9,9.9,9.61,9.61,125,9.61
19/07/2017,9.36,9.64,9.36,9.64,276,9.64
20/07/2017,9.89,9.89,9.6,9.6,60,9.6
21/07/2017,9.4,9.88,9.4,9.43,569,9.43
24/07/2017,9.4,9.4,9.4,9.4,10,9.4
26/07/2017,9.43,9.44,9.43,9.44,6093,9.44
27/07/2017,9.41,9.69,9.41,9.69,196,9.69
28/07/2017,0.0,0.0,0.0,0.0,0,0.0
31/07/2017,9.68,9.69,9.68,9.68,806,9.68
01/08/2017,9.69,9.7,9.69,9.7,1501,9.7
02/08/2017,9.7,9.7,9.7,9.7,110,9.7
03/08/2017,9.41,9.9,9.41,9.69,926,9.69
04/08/2017,9.4,9.9,9.4,9.4,81,9.4
07/08/2017,9.68,9.68,9.42,9.42,3,9.42
08/08/2017,9.69,9.69,9.42,9.65,1000,9.65
09/08/2017,9.7,9.9,9.7,9.9,1667,9.9
10/08/2017,9.9,9.9,9.9,9.9,117,9.9
